ativo_objeto,ticker_opcao,tipo,strike,vencimento,dte,categoria_vencimento,ultimo_preco,liquidez_score,cenario,estruturas_sugeridas,score,status,motivo
ENEV3,ENEVR260,PUT,26.0,2026-06-19,23,CURTO,1.53,100.0,PROTECAO_CARTEIRA,"Protective Put, Collar",85.0,CANDIDATA_PROXIMO_PREGAO,Liquidez score 100.0 ≥ 50 com vencimento CURTO — candidata para próximo pregão.
B3SA3,B3SAG175,CALL,17.14,2026-07-17,51,MEDIO,0.84,100.0,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",85.0,MONITORAR_NO_RTD,Liquidez score 100.0 ≥ 30 — monitorar confirmação via RTD.
SUZB3,SUZBF426,CALL,42.67,2026-06-19,23,CURTO,0.75,100.0,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",85.0,CANDIDATA_PROXIMO_PREGAO,Liquidez score 100.0 ≥ 50 com vencimento CURTO — candidata para próximo pregão.
PETR4,PETRS45,PUT,44.44,2026-07-17,51,MEDIO,1.91,100.0,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",85.0,MONITORAR_NO_RTD,Liquidez score 100.0 ≥ 30 — monitorar confirmação via RTD.
PETR4,PETRF489,CALL,48.44,2026-06-19,23,CURTO,0.59,100.0,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",85.0,CANDIDATA_PROXIMO_PREGAO,Liquidez score 100.0 ≥ 50 com vencimento CURTO — candidata para próximo pregão.
PETR4,PETRF492,CALL,48.69,2026-06-19,23,CURTO,0.52,100.0,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",85.0,CANDIDATA_PROXIMO_PREGAO,Liquidez score 100.0 ≥ 50 com vencimento CURTO — candidata para próximo pregão.
PETR4,PETRS445,PUT,43.94,2026-07-17,51,MEDIO,1.72,100.0,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",85.0,MONITORAR_NO_RTD,Liquidez score 100.0 ≥ 30 — monitorar confirmação via RTD.
SUZB3,SUZBF436,CALL,43.67,2026-06-19,23,CURTO,0.43,100.0,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",85.0,CANDIDATA_PROXIMO_PREGAO,Liquidez score 100.0 ≥ 50 com vencimento CURTO — candidata para próximo pregão.
SUZB3,SUZBG413,CALL,41.38,2026-07-17,51,MEDIO,2.45,100.0,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",85.0,MONITORAR_NO_RTD,Liquidez score 100.0 ≥ 30 — monitorar confirmação via RTD.
B3SA3,B3SAF163,CALL,15.97,2026-06-19,23,CURTO,1.18,100.0,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",85.0,CANDIDATA_PROXIMO_PREGAO,Liquidez score 100.0 ≥ 50 com vencimento CURTO — candidata para próximo pregão.
PETR4,PETRF462,CALL,45.69,2026-06-19,23,CURTO,1.38,100.0,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",85.0,CANDIDATA_PROXIMO_PREGAO,Liquidez score 100.0 ≥ 50 com vencimento CURTO — candidata para próximo pregão.
B3SA3,B3SAR180,PUT,17.97,2026-06-19,23,CURTO,1.43,100.0,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",85.0,CANDIDATA_PROXIMO_PREGAO,Liquidez score 100.0 ≥ 50 com vencimento CURTO — candidata para próximo pregão.
ITUB4,ITUBF417,CALL,41.44,2026-06-19,23,CURTO,0.46,100.0,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",85.0,CANDIDATA_PROXIMO_PREGAO,Liquidez score 100.0 ≥ 50 com vencimento CURTO — candidata para próximo pregão.
BBDC4,BBDCF187,CALL,18.01,2026-06-19,23,CURTO,0.43,100.0,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",85.0,CANDIDATA_PROXIMO_PREGAO,Liquidez score 100.0 ≥ 50 com vencimento CURTO — candidata para próximo pregão.
BBDC4,BBDCF18,CALL,18.26,2026-06-19,23,CURTO,0.32,100.0,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",85.0,CANDIDATA_PROXIMO_PREGAO,Liquidez score 100.0 ≥ 50 com vencimento CURTO — candidata para próximo pregão.
PETR4,PETRS447,PUT,44.19,2026-07-17,51,MEDIO,1.81,100.0,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",85.0,MONITORAR_NO_RTD,Liquidez score 100.0 ≥ 30 — monitorar confirmação via RTD.
B3SA3,B3SAR177,PUT,17.72,2026-06-19,23,CURTO,1.21,100.0,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",85.0,CANDIDATA_PROXIMO_PREGAO,Liquidez score 100.0 ≥ 50 com vencimento CURTO — candidata para próximo pregão.
B3SA3,B3SAF162,CALL,16.22,2026-06-19,23,CURTO,1.01,100.0,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",85.0,CANDIDATA_PROXIMO_PREGAO,Liquidez score 100.0 ≥ 50 com vencimento CURTO — candidata para próximo pregão.
B3SA3,B3SAR182,PUT,18.22,2026-06-19,23,CURTO,1.61,100.0,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",85.0,CANDIDATA_PROXIMO_PREGAO,Liquidez score 100.0 ≥ 50 com vencimento CURTO — candidata para próximo pregão.
PETR4,PETRF469,CALL,46.44,2026-06-19,23,CURTO,1.04,100.0,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",85.0,CANDIDATA_PROXIMO_PREGAO,Liquidez score 100.0 ≥ 50 com vencimento CURTO — candidata para próximo pregão.
PETR4,PETRH457,CALL,45.19,2026-08-21,86,MEDIO,3.3,100.0,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",85.0,MONITORAR_NO_RTD,Liquidez score 100.0 ≥ 30 — monitorar confirmação via RTD.
B3SA3,B3SAF158,CALL,15.47,2026-06-19,23,CURTO,1.55,100.0,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",85.0,CANDIDATA_PROXIMO_PREGAO,Liquidez score 100.0 ≥ 50 com vencimento CURTO — candidata para próximo pregão.
B3SA3,B3SAF157,CALL,15.72,2026-06-19,23,CURTO,1.4,100.0,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",85.0,CANDIDATA_PROXIMO_PREGAO,Liquidez score 100.0 ≥ 50 com vencimento CURTO — candidata para próximo pregão.
PETR4,PETRF494,CALL,48.94,2026-06-19,23,CURTO,0.51,100.0,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",85.0,CANDIDATA_PROXIMO_PREGAO,Liquidez score 100.0 ≥ 50 com vencimento CURTO — candidata para próximo pregão.
PETR4,PETRF459,CALL,45.44,2026-06-19,23,CURTO,1.46,100.0,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",85.0,CANDIDATA_PROXIMO_PREGAO,Liquidez score 100.0 ≥ 50 com vencimento CURTO — candidata para próximo pregão.
BBAS3,BBASS21,PUT,20.76,2026-07-17,51,MEDIO,0.59,100.0,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",85.0,MONITORAR_NO_RTD,Liquidez score 100.0 ≥ 30 — monitorar confirmação via RTD.
PETR4,PETRG442,CALL,43.69,2026-07-17,51,MEDIO,3.2,100.0,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",85.0,MONITORAR_NO_RTD,Liquidez score 100.0 ≥ 30 — monitorar confirmação via RTD.
BBAS3,BBASS213,PUT,21.01,2026-07-17,51,MEDIO,0.68,100.0,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",85.0,MONITORAR_NO_RTD,Liquidez score 100.0 ≥ 30 — monitorar confirmação via RTD.
PETR4,PETRG445,CALL,43.94,2026-07-17,51,MEDIO,3.08,100.0,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",85.0,MONITORAR_NO_RTD,Liquidez score 100.0 ≥ 30 — monitorar confirmação via RTD.
PETR4,PETRG447,CALL,44.19,2026-07-17,51,MEDIO,2.92,100.0,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",85.0,MONITORAR_NO_RTD,Liquidez score 100.0 ≥ 30 — monitorar confirmação via RTD.
PETR4,PETRG45,CALL,44.44,2026-07-17,51,MEDIO,2.79,100.0,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",85.0,MONITORAR_NO_RTD,Liquidez score 100.0 ≥ 30 — monitorar confirmação via RTD.
PETR4,PETRG452,CALL,44.69,2026-07-17,51,MEDIO,2.65,100.0,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",85.0,MONITORAR_NO_RTD,Liquidez score 100.0 ≥ 30 — monitorar confirmação via RTD.
PETR4,PETRG455,CALL,44.94,2026-07-17,51,MEDIO,2.54,100.0,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",85.0,MONITORAR_NO_RTD,Liquidez score 100.0 ≥ 30 — monitorar confirmação via RTD.
PETR4,PETRG457,CALL,45.19,2026-07-17,51,MEDIO,2.43,100.0,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",85.0,MONITORAR_NO_RTD,Liquidez score 100.0 ≥ 30 — monitorar confirmação via RTD.
PETR4,PETRS442,PUT,43.69,2026-07-17,51,MEDIO,1.62,100.0,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",85.0,MONITORAR_NO_RTD,Liquidez score 100.0 ≥ 30 — monitorar confirmação via RTD.
PETR4,PETRE455W5,CALL,44.96,2026-05-29,2,CURTO,0.71,83.3,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",85.0,CANDIDATA_PROXIMO_PREGAO,Liquidez score 83.3 ≥ 50 com vencimento CURTO — candidata para próximo pregão.
PETR4,PETRF497,CALL,49.19,2026-06-19,23,CURTO,0.47,100.0,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",85.0,CANDIDATA_PROXIMO_PREGAO,Liquidez score 100.0 ≥ 50 com vencimento CURTO — candidata para próximo pregão.
SUZB3,SUZBF431,CALL,43.17,2026-06-19,23,CURTO,0.57,100.0,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",85.0,CANDIDATA_PROXIMO_PREGAO,Liquidez score 100.0 ≥ 50 com vencimento CURTO — candidata para próximo pregão.
PETR4,PETRR446,PUT,42.69,2026-06-19,23,CURTO,0.87,100.0,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",85.0,CANDIDATA_PROXIMO_PREGAO,Liquidez score 100.0 ≥ 50 com vencimento CURTO — candidata para próximo pregão.
PETR4,PETRF464,CALL,45.94,2026-06-19,23,CURTO,1.27,100.0,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",85.0,CANDIDATA_PROXIMO_PREGAO,Liquidez score 100.0 ≥ 50 com vencimento CURTO — candidata para próximo pregão.
ABEV3,ABEVG159,CALL,15.92,2026-07-17,51,MEDIO,0.89,100.0,CONTINUACAO_ALTA,"Trava de Alta, Call Debit Spread",85.0,MONITORAR_NO_RTD,Liquidez score 100.0 ≥ 30 — monitorar confirmação via RTD.
PETR4,PETRF467,CALL,46.19,2026-06-19,23,CURTO,1.19,100.0,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",85.0,CANDIDATA_PROXIMO_PREGAO,Liquidez score 100.0 ≥ 50 com vencimento CURTO — candidata para próximo pregão.
ENEV3,ENEVR275,PUT,27.5,2026-06-19,23,CURTO,2.6,100.0,PROTECAO_CARTEIRA,"Protective Put, Collar",85.0,CANDIDATA_PROXIMO_PREGAO,Liquidez score 100.0 ≥ 50 com vencimento CURTO — candidata para próximo pregão.
ITUB4,ITUBF420,CALL,41.69,2026-06-19,23,CURTO,0.41,100.0,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",85.0,CANDIDATA_PROXIMO_PREGAO,Liquidez score 100.0 ≥ 50 com vencimento CURTO — candidata para próximo pregão.
PETR4,PETRF484,CALL,47.94,2026-06-19,23,CURTO,0.7,100.0,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",85.0,CANDIDATA_PROXIMO_PREGAO,Liquidez score 100.0 ≥ 50 com vencimento CURTO — candidata para próximo pregão.
PETR4,PETRR439,PUT,43.44,2026-06-19,23,CURTO,1.13,100.0,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",85.0,CANDIDATA_PROXIMO_PREGAO,Liquidez score 100.0 ≥ 50 com vencimento CURTO — candidata para próximo pregão.
PETR4,PETRE487W5,CALL,48.21,2026-05-29,2,CURTO,0.07,100.0,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",85.0,CANDIDATA_PROXIMO_PREGAO,Liquidez score 100.0 ≥ 50 com vencimento CURTO — candidata para próximo pregão.
BBAS3,BBASG21,CALL,20.76,2026-07-17,51,MEDIO,1.14,100.0,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",85.0,MONITORAR_NO_RTD,Liquidez score 100.0 ≥ 30 — monitorar confirmação via RTD.
BBAS3,BBASF224,CALL,22.1,2026-06-19,23,CURTO,0.22,100.0,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",85.0,CANDIDATA_PROXIMO_PREGAO,Liquidez score 100.0 ≥ 50 com vencimento CURTO — candidata para próximo pregão.
BBAS3,BBASF221,CALL,21.85,2026-06-19,23,CURTO,0.3,100.0,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",85.0,CANDIDATA_PROXIMO_PREGAO,Liquidez score 100.0 ≥ 50 com vencimento CURTO — candidata para próximo pregão.
BBAS3,BBASF218,CALL,21.6,2026-06-19,23,CURTO,0.37,100.0,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",85.0,CANDIDATA_PROXIMO_PREGAO,Liquidez score 100.0 ≥ 50 com vencimento CURTO — candidata para próximo pregão.
ITUB4,ITUBF40,CALL,40.44,2026-06-19,23,CURTO,0.79,100.0,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",85.0,CANDIDATA_PROXIMO_PREGAO,Liquidez score 100.0 ≥ 50 com vencimento CURTO — candidata para próximo pregão.
BBDC4,BBDCF3,CALL,18.51,2026-06-19,23,CURTO,0.25,100.0,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",85.0,CANDIDATA_PROXIMO_PREGAO,Liquidez score 100.0 ≥ 50 com vencimento CURTO — candidata para próximo pregão.
BBAS3,BBASR196,PUT,19.6,2026-06-19,23,CURTO,0.15,100.0,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",85.0,CANDIDATA_PROXIMO_PREGAO,Liquidez score 100.0 ≥ 50 com vencimento CURTO — candidata para próximo pregão.
BBAS3,BBASR198,PUT,19.85,2026-06-19,23,CURTO,0.19,100.0,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",85.0,CANDIDATA_PROXIMO_PREGAO,Liquidez score 100.0 ≥ 50 com vencimento CURTO — candidata para próximo pregão.
RENT3,RENTF481,CALL,48.12,2026-06-19,23,CURTO,0.65,100.0,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",85.0,CANDIDATA_PROXIMO_PREGAO,Liquidez score 100.0 ≥ 50 com vencimento CURTO — candidata para próximo pregão.
PETR4,PETRS455,PUT,44.94,2026-07-17,51,MEDIO,2.16,100.0,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",85.0,MONITORAR_NO_RTD,Liquidez score 100.0 ≥ 30 — monitorar confirmação via RTD.
BBAS3,BBASG213,CALL,21.01,2026-07-17,51,MEDIO,1.0,100.0,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",85.0,MONITORAR_NO_RTD,Liquidez score 100.0 ≥ 30 — monitorar confirmação via RTD.
HAPV3,HAPVF130,CALL,13.0,2026-06-19,23,CURTO,0.39,100.0,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",85.0,CANDIDATA_PROXIMO_PREGAO,Liquidez score 100.0 ≥ 50 com vencimento CURTO — candidata para próximo pregão.
ITUB4,ITUBF415,CALL,41.19,2026-06-19,23,CURTO,0.54,100.0,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",85.0,CANDIDATA_PROXIMO_PREGAO,Liquidez score 100.0 ≥ 50 com vencimento CURTO — candidata para próximo pregão.
EGIE3,EGIEG322,CALL,32.25,2026-07-17,51,MEDIO,1.32,100.0,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",85.0,MONITORAR_NO_RTD,Liquidez score 100.0 ≥ 30 — monitorar confirmação via RTD.
RENT3,RENTR410,PUT,40.62,2026-06-19,23,CURTO,0.85,100.0,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",85.0,CANDIDATA_PROXIMO_PREGAO,Liquidez score 100.0 ≥ 50 com vencimento CURTO — candidata para próximo pregão.
PETR4,PETRS452,PUT,44.69,2026-07-17,51,MEDIO,2.01,100.0,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",85.0,MONITORAR_NO_RTD,Liquidez score 100.0 ≥ 30 — monitorar confirmação via RTD.
ITUB4,ITUBF408,CALL,40.5,2026-06-19,23,CURTO,0.75,100.0,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",85.0,CANDIDATA_PROXIMO_PREGAO,Liquidez score 100.0 ≥ 50 com vencimento CURTO — candidata para próximo pregão.
BBDC4,BBDCG175,CALL,17.66,2026-07-17,51,MEDIO,0.88,100.0,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",85.0,MONITORAR_NO_RTD,Liquidez score 100.0 ≥ 30 — monitorar confirmação via RTD.
ITUB4,ITUBF410,CALL,40.69,2026-06-19,23,CURTO,0.69,100.0,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",85.0,CANDIDATA_PROXIMO_PREGAO,Liquidez score 100.0 ≥ 50 com vencimento CURTO — candidata para próximo pregão.
ITUB4,ITUBF412,CALL,40.94,2026-06-19,23,CURTO,0.61,100.0,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",85.0,CANDIDATA_PROXIMO_PREGAO,Liquidez score 100.0 ≥ 50 com vencimento CURTO — candidata para próximo pregão.
BBAS3,BBASR201,PUT,20.1,2026-06-19,23,CURTO,0.24,100.0,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",85.0,CANDIDATA_PROXIMO_PREGAO,Liquidez score 100.0 ≥ 50 com vencimento CURTO — candidata para próximo pregão.
BBDC4,BBDCR17,PUT,17.26,2026-06-19,23,CURTO,0.29,100.0,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",85.0,CANDIDATA_PROXIMO_PREGAO,Liquidez score 100.0 ≥ 50 com vencimento CURTO — candidata para próximo pregão.
BBDC4,BBDCG2,CALL,17.41,2026-07-17,51,MEDIO,1.03,100.0,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",85.0,MONITORAR_NO_RTD,Liquidez score 100.0 ≥ 30 — monitorar confirmação via RTD.
PETR4,PETRS457,PUT,45.19,2026-07-17,51,MEDIO,2.28,100.0,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",85.0,MONITORAR_NO_RTD,Liquidez score 100.0 ≥ 30 — monitorar confirmação via RTD.
BBAS3,BBASR203,PUT,20.35,2026-06-19,23,CURTO,0.3,100.0,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",85.0,CANDIDATA_PROXIMO_PREGAO,Liquidez score 100.0 ≥ 50 com vencimento CURTO — candidata para próximo pregão.
BBDC4,BBDCF196,CALL,19.01,2026-06-19,23,CURTO,0.14,100.0,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",85.0,CANDIDATA_PROXIMO_PREGAO,Liquidez score 100.0 ≥ 50 com vencimento CURTO — candidata para próximo pregão.
BBDC4,BBDCF194,CALL,18.76,2026-06-19,23,CURTO,0.18,100.0,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",85.0,CANDIDATA_PROXIMO_PREGAO,Liquidez score 100.0 ≥ 50 com vencimento CURTO — candidata para próximo pregão.
ITUB4,ITUBS433,PUT,39.52,2026-07-17,51,MEDIO,1.19,100.0,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",85.0,MONITORAR_NO_RTD,Liquidez score 100.0 ≥ 30 — monitorar confirmação via RTD.
ITUB4,ITUBS429,PUT,39.28,2026-07-17,51,MEDIO,1.07,100.0,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",85.0,MONITORAR_NO_RTD,Liquidez score 100.0 ≥ 30 — monitorar confirmação via RTD.
ITUB4,ITUBS424,PUT,38.79,2026-07-17,51,MEDIO,0.89,100.0,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",85.0,MONITORAR_NO_RTD,Liquidez score 100.0 ≥ 30 — monitorar confirmação via RTD.
PETR4,PETRR437,PUT,43.19,2026-06-19,23,CURTO,1.03,100.0,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",85.0,CANDIDATA_PROXIMO_PREGAO,Liquidez score 100.0 ≥ 50 com vencimento CURTO — candidata para próximo pregão.
ITUB4,ITUBF425,CALL,42.19,2026-06-19,23,CURTO,0.32,100.0,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",85.0,CANDIDATA_PROXIMO_PREGAO,Liquidez score 100.0 ≥ 50 com vencimento CURTO — candidata para próximo pregão.
BPAC11,BPACF550,CALL,55.05,2026-06-19,23,CURTO,1.57,100.0,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",85.0,CANDIDATA_PROXIMO_PREGAO,Liquidez score 100.0 ≥ 50 com vencimento CURTO — candidata para próximo pregão.
BPAC11,BPACF560,CALL,56.05,2026-06-19,23,CURTO,1.15,100.0,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",85.0,CANDIDATA_PROXIMO_PREGAO,Liquidez score 100.0 ≥ 50 com vencimento CURTO — candidata para próximo pregão.
ENEV3,ENEVS230,PUT,23.0,2026-07-17,51,MEDIO,0.57,100.0,PROTECAO_CARTEIRA,"Protective Put, Collar",85.0,MONITORAR_NO_RTD,Liquidez score 100.0 ≥ 30 — monitorar confirmação via RTD.
ITUB4,ITUBR416,PUT,37.9,2026-06-19,23,CURTO,0.4,100.0,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",85.0,CANDIDATA_PROXIMO_PREGAO,Liquidez score 100.0 ≥ 50 com vencimento CURTO — candidata para próximo pregão.
WEGE3,WEGES449,PUT,42.96,2026-07-17,51,MEDIO,1.61,100.0,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",85.0,MONITORAR_NO_RTD,Liquidez score 100.0 ≥ 30 — monitorar confirmação via RTD.
PETR4,PETRR434,PUT,42.94,2026-06-19,23,CURTO,0.95,100.0,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",85.0,CANDIDATA_PROXIMO_PREGAO,Liquidez score 100.0 ≥ 50 com vencimento CURTO — candidata para próximo pregão.
PETR4,PETRR417,PUT,41.19,2026-06-19,23,CURTO,0.48,100.0,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",85.0,CANDIDATA_PROXIMO_PREGAO,Liquidez score 100.0 ≥ 50 com vencimento CURTO — candidata para próximo pregão.
BBDC4,BBDCG179,CALL,17.91,2026-07-17,51,MEDIO,0.78,100.0,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",85.0,MONITORAR_NO_RTD,Liquidez score 100.0 ≥ 30 — monitorar confirmação via RTD.
PETR4,PETRR419,PUT,41.44,2026-06-19,23,CURTO,0.51,100.0,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",85.0,CANDIDATA_PROXIMO_PREGAO,Liquidez score 100.0 ≥ 50 com vencimento CURTO — candidata para próximo pregão.
ITUB4,ITUBG433,CALL,39.52,2026-07-17,51,MEDIO,1.84,100.0,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",85.0,MONITORAR_NO_RTD,Liquidez score 100.0 ≥ 30 — monitorar confirmação via RTD.
ITUB4,ITUBG429,CALL,39.28,2026-07-17,51,MEDIO,1.97,100.0,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",85.0,MONITORAR_NO_RTD,Liquidez score 100.0 ≥ 30 — monitorar confirmação via RTD.
ITUB4,ITUBG428,CALL,39.04,2026-07-17,51,MEDIO,2.15,100.0,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",85.0,MONITORAR_NO_RTD,Liquidez score 100.0 ≥ 30 — monitorar confirmação via RTD.
ITUB4,ITUBG424,CALL,38.79,2026-07-17,51,MEDIO,2.3,100.0,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",85.0,MONITORAR_NO_RTD,Liquidez score 100.0 ≥ 30 — monitorar confirmação via RTD.
PETR4,PETRR422,PUT,41.69,2026-06-19,23,CURTO,0.59,100.0,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",85.0,CANDIDATA_PROXIMO_PREGAO,Liquidez score 100.0 ≥ 50 com vencimento CURTO — candidata para próximo pregão.
PETR4,PETRR424,PUT,41.94,2026-06-19,23,CURTO,0.66,100.0,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",85.0,CANDIDATA_PROXIMO_PREGAO,Liquidez score 100.0 ≥ 50 com vencimento CURTO — candidata para próximo pregão.
PETR4,PETRR427,PUT,42.19,2026-06-19,23,CURTO,0.73,100.0,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",85.0,CANDIDATA_PROXIMO_PREGAO,Liquidez score 100.0 ≥ 50 com vencimento CURTO — candidata para próximo pregão.
PETR4,PETRR429,PUT,42.44,2026-06-19,23,CURTO,0.79,100.0,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",85.0,CANDIDATA_PROXIMO_PREGAO,Liquidez score 100.0 ≥ 50 com vencimento CURTO — candidata para próximo pregão.
ITUB4,ITUBF440,CALL,40.25,2026-06-19,23,CURTO,0.86,100.0,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",85.0,CANDIDATA_PROXIMO_PREGAO,Liquidez score 100.0 ≥ 50 com vencimento CURTO — candidata para próximo pregão.
SUZB3,SUZBF421,CALL,42.17,2026-06-19,23,CURTO,0.97,82.8,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",84.8,CANDIDATA_PROXIMO_PREGAO,Liquidez score 82.8 ≥ 50 com vencimento CURTO — candidata para próximo pregão.
