ativo_objeto,ticker_opcao,tipo,strike,vencimento,dte,categoria_vencimento,ultimo_preco,vol_media_5d,vol_media_10d,vol_media_21d,negocios_media_5d,variacao_volume,variacao_preco,moneyness,moneyness_cat,liquidez_score,spot,retorno_5d,retorno_21d,retorno_63d,vol_hist_21d,dist_max,dist_min,vol_relativa,tendencia,cenario,estruturas_sugeridas,score,status,motivo,risco_principal,data_analise,ultima_data_cotahist
RADL3,RADLQ186W5,PUT,18.62,2026-05-29,2,CURTO,0.65,1223.0,1223.0,1223.0,1.67,0.0,3.0625,0.023093,ITM,7.4,18.19,-0.071465,-0.199031,-0.311246,0.357267,-0.326296,0.361527,-4.6e-05,BAIXA_FORTE,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",52.2,DESCARTAR_ILIQUIDA,Liquidez score 7.4 < 10 — volume insuficiente para estrutura.,Recuperação inesperada do ativo antes do vencimento.,2026-05-27,2026-05-22
B3SA3,B3SAF207,CALL,20.72,2026-06-19,23,CURTO,0.03,544.2,955.0,7444.0,1.8,-0.926894,-0.4,-0.195946,DEEP_OTM,7.5,16.66,-0.002395,-0.126377,-0.061408,0.377431,-0.160282,0.361111,0.207843,LATERAL,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",52.2,DESCARTAR_ILIQUIDA,Liquidez score 7.5 < 10 — volume insuficiente para estrutura.,Tese de recuperação não se confirma — perda do prêmio pago. Moneyness DEEP_OTM aumenta risco de expiração sem valor.,2026-05-27,2026-05-22
PETR4,PETRE587,CALL,58.71,2027-05-21,359,EXTRA_LONGO,3.69,3355456.5,3355456.5,3355456.5,3.5,0.0,-0.036554,-0.242378,DEEP_OTM,74.0,44.48,-0.021773,-0.066918,0.176408,0.26737,-0.106468,0.524854,0.019934,BAIXA_MODERADA,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",52.2,MONITORAR_NO_RTD,Liquidez score 74.0 ≥ 30 — monitorar confirmação via RTD.,Recuperação inesperada do ativo antes do vencimento. Moneyness DEEP_OTM aumenta risco de expiração sem valor.,2026-05-27,2026-05-22
B3SA3,B3SAV14,PUT,13.44,2026-10-16,142,LONGO,0.32,1075.6,645.9,540.0,28.2,0.991852,0.333333,-0.239583,DEEP_OTM,40.6,16.66,-0.002395,-0.126377,-0.061408,0.377431,-0.160282,0.361111,0.207843,LATERAL,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",52.2,MONITORAR_NO_RTD,Liquidez score 40.6 ≥ 30 — monitorar confirmação via RTD.,Tese de recuperação não se confirma — perda do prêmio pago. Moneyness DEEP_OTM aumenta risco de expiração sem valor.,2026-05-27,2026-05-22
PETR4,PETRR314,PUT,30.94,2026-06-19,23,CURTO,0.01,1352.4,841.7,528.41,5.8,1.559368,0.0,-0.437621,DEEP_OTM,24.0,44.48,-0.021773,-0.066918,0.176408,0.26737,-0.106468,0.524854,0.019934,BAIXA_MODERADA,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",52.2,AGUARDAR_LIQUIDEZ,Liquidez score 24.0 entre 10 e 30 — aguardar aumento de liquidez.,Recuperação inesperada do ativo antes do vencimento. Moneyness DEEP_OTM aumenta risco de expiração sem valor.,2026-05-27,2026-05-22
BBDC4,BBDCU180,PUT,17.44,2026-09-18,114,LONGO,1.6,437.0,393.83,393.83,1.8,0.109606,0.797753,-0.010321,ATM,7.5,17.62,-0.003957,-0.136698,-0.173933,0.252721,-0.190257,0.143413,-0.134187,LATERAL,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",52.2,DESCARTAR_ILIQUIDA,Liquidez score 7.5 < 10 — volume insuficiente para estrutura.,Tese de recuperação não se confirma — perda do prêmio pago.,2026-05-27,2026-05-22
EGIE3,EGIES30,PUT,30.25,2026-07-17,51,MEDIO,0.32,189.4,184.0,184.0,1.8,0.029348,0.032258,-0.068099,OTM,7.3,32.31,-0.007983,-0.120338,-0.041815,0.213873,-0.338181,0.090081,-0.329785,LATERAL,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",52.2,DESCARTAR_ILIQUIDA,Liquidez score 7.3 < 10 — volume insuficiente para estrutura.,Tese de recuperação não se confirma — perda do prêmio pago.,2026-05-27,2026-05-22
BBAS3,BBASR225W2,PUT,22.51,2026-06-12,16,CURTO,1.56,864.0,864.0,864.0,1.67,0.0,1.294118,0.069747,ITM,7.2,20.94,0.011594,-0.105128,-0.208617,0.232023,-0.240754,0.141144,0.054066,LATERAL,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",52.2,DESCARTAR_ILIQUIDA,Liquidez score 7.2 < 10 — volume insuficiente para estrutura.,Tese de recuperação não se confirma — perda do prêmio pago.,2026-05-27,2026-05-22
PRIO3,PRIOR372,PUT,37.25,2026-06-19,23,CURTO,0.04,29147.75,29147.75,29147.75,46.25,0.0,-0.733333,-0.836242,DEEP_OTM,57.5,68.4,-0.005814,0.090909,0.245221,0.348588,-0.051318,1.0,-0.089039,LATERAL,LATERALIDADE,Monitorar — Iron Condor futuro,52.2,CANDIDATA_PROXIMO_PREGAO,Liquidez score 57.5 ≥ 50 com vencimento CURTO — candidata para próximo pregão.,Ruptura da faixa lateral invalida estrutura Iron Condor. Moneyness DEEP_OTM aumenta risco de expiração sem valor.,2026-05-27,2026-05-22
PETR4,PETRR560,PUT,55.46,2026-06-19,23,CURTO,5.51,20719.0,25480.9,24227.67,2.8,-0.144821,0.195228,0.197981,DEEP_ITM,23.6,44.48,-0.021773,-0.066918,0.176408,0.26737,-0.106468,0.524854,0.019934,BAIXA_MODERADA,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",52.1,AGUARDAR_LIQUIDEZ,Liquidez score 23.6 entre 10 e 30 — aguardar aumento de liquidez.,Recuperação inesperada do ativo antes do vencimento. Moneyness DEEP_ITM aumenta risco de expiração sem valor.,2026-05-27,2026-05-22
ABEV3,ABEVR136,PUT,13.67,2026-06-19,23,CURTO,0.03,1998.8,2402.1,1875.0,5.6,0.066027,-0.25,-0.177762,DEEP_OTM,23.6,16.1,0.026131,0.073333,-0.004329,0.55048,-0.050147,0.374893,-0.181097,ALTA_MODERADA,CONTINUACAO_ALTA,"Trava de Alta, Call Debit Spread",52.1,AGUARDAR_LIQUIDEZ,Liquidez score 23.6 entre 10 e 30 — aguardar aumento de liquidez.,Reversão de tendência antes do vencimento. Moneyness DEEP_OTM aumenta risco de expiração sem valor.,2026-05-27,2026-05-22
TAEE11,TAEEF375,CALL,36.14,2026-06-19,23,CURTO,3.21,2548.2,5871.43,5871.43,1.4,-0.566,-0.541429,0.071666,ITM,7.1,38.73,0.011491,-0.143521,-0.130835,0.245069,-0.155473,0.169737,-0.204658,LATERAL,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",52.1,DESCARTAR_ILIQUIDA,Liquidez score 7.1 < 10 — volume insuficiente para estrutura.,Tese de recuperação não se confirma — perda do prêmio pago.,2026-05-27,2026-05-22
ITUB4,ITUBF217,CALL,21.41,2026-06-19,23,CURTO,19.2,23728.67,23728.67,23728.67,2.33,0.0,-0.104895,0.841663,DEEP_ITM,23.6,39.43,-0.006801,-0.124362,-0.187848,0.239625,-0.201337,0.143893,0.001642,LATERAL,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",52.1,AGUARDAR_LIQUIDEZ,Liquidez score 23.6 entre 10 e 30 — aguardar aumento de liquidez.,Tese de recuperação não se confirma — perda do prêmio pago. Moneyness DEEP_ITM aumenta risco de expiração sem valor.,2026-05-27,2026-05-22
HAPV3,HAPVS150,PUT,15.0,2026-07-17,51,MEDIO,2.87,27362.2,33692.71,33692.71,6.0,-0.18789,0.237069,0.196667,DEEP_ITM,40.4,12.05,-0.032129,-0.047431,0.116775,0.804632,-0.7111,3.462963,-0.180459,BAIXA_MODERADA,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",52.1,MONITORAR_NO_RTD,Liquidez score 40.4 ≥ 30 — monitorar confirmação via RTD.,Recuperação inesperada do ativo antes do vencimento. Moneyness DEEP_ITM aumenta risco de expiração sem valor.,2026-05-27,2026-05-22
B3SA3,B3SAA17,CALL,16.94,2027-01-15,233,EXTRA_LONGO,3.29,2528.0,2211.9,10917.45,1.4,-0.768444,-0.344622,-0.016529,ATM,7.1,16.66,-0.002395,-0.126377,-0.061408,0.377431,-0.160282,0.361111,0.207843,LATERAL,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",52.1,DESCARTAR_ILIQUIDA,Liquidez score 7.1 < 10 — volume insuficiente para estrutura.,Tese de recuperação não se confirma — perda do prêmio pago.,2026-05-27,2026-05-22
PETR4,PETRG409,CALL,40.46,2026-07-17,51,MEDIO,11.3,21546.0,21546.0,21546.0,2.67,0.0,-0.242627,0.099357,ITM,23.6,44.48,-0.021773,-0.066918,0.176408,0.26737,-0.106468,0.524854,0.019934,BAIXA_MODERADA,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",52.1,AGUARDAR_LIQUIDEZ,Liquidez score 23.6 entre 10 e 30 — aguardar aumento de liquidez.,Recuperação inesperada do ativo antes do vencimento.,2026-05-27,2026-05-22
GGBR4,GGBRF187,CALL,18.43,2026-06-19,23,CURTO,5.27,20972.0,17824.4,12565.6,2.8,0.669001,0.47619,0.302767,DEEP_ITM,23.8,24.01,0.028706,0.105433,0.115706,0.274542,-0.014368,0.574426,-0.382472,ALTA_MODERADA,CONTINUACAO_ALTA,"Trava de Alta, Call Debit Spread",52.1,AGUARDAR_LIQUIDEZ,Liquidez score 23.8 entre 10 e 30 — aguardar aumento de liquidez.,Reversão de tendência antes do vencimento. Moneyness DEEP_ITM aumenta risco de expiração sem valor.,2026-05-27,2026-05-22
EGIE3,EGIEG312,CALL,31.25,2026-07-17,51,MEDIO,1.59,14711.5,14711.5,14711.5,3.75,0.0,-0.496835,0.03392,ITM,23.8,32.31,-0.007983,-0.120338,-0.041815,0.213873,-0.338181,0.090081,-0.329785,LATERAL,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",52.1,AGUARDAR_LIQUIDEZ,Liquidez score 23.8 entre 10 e 30 — aguardar aumento de liquidez.,Tese de recuperação não se confirma — perda do prêmio pago.,2026-05-27,2026-05-22
EGIE3,EGIEG352,CALL,35.25,2026-07-17,51,MEDIO,0.2,596.0,596.0,596.0,1.67,0.0,-0.428571,-0.083404,OTM,7.0,32.31,-0.007983,-0.120338,-0.041815,0.213873,-0.338181,0.090081,-0.329785,LATERAL,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",52.1,DESCARTAR_ILIQUIDA,Liquidez score 7.0 < 10 — volume insuficiente para estrutura.,Tese de recuperação não se confirma — perda do prêmio pago.,2026-05-27,2026-05-22
ENEV3,ENEVR205,PUT,20.5,2026-06-19,23,CURTO,0.16,137.0,137.0,137.0,1.75,0.0,-0.866667,-0.217561,DEEP_OTM,7.1,24.96,-0.00399,-0.076582,0.139726,0.297968,-0.095324,0.896657,0.413965,LATERAL,PROTECAO_CARTEIRA,"Protective Put, Collar",52.1,DESCARTAR_ILIQUIDA,Liquidez score 7.1 < 10 — volume insuficiente para estrutura.,Decay temporal do prêmio caso o ativo não caia. Moneyness DEEP_OTM aumenta risco de expiração sem valor.,2026-05-27,2026-05-22
RADL3,RADLS191,PUT,19.12,2026-07-17,51,MEDIO,1.33,8594.4,6609.67,6609.67,4.6,0.300277,1.078125,0.04864,ITM,23.6,18.19,-0.071465,-0.199031,-0.311246,0.357267,-0.326296,0.361527,-4.6e-05,BAIXA_FORTE,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",52.1,AGUARDAR_LIQUIDEZ,Liquidez score 23.6 entre 10 e 30 — aguardar aumento de liquidez.,Recuperação inesperada do ativo antes do vencimento.,2026-05-27,2026-05-22
B3SA3,B3SAI209,CALL,20.95,2026-09-18,114,LONGO,0.91,905.0,905.0,905.0,10.0,0.0,0.0,-0.204773,DEEP_OTM,40.5,16.66,-0.002395,-0.126377,-0.061408,0.377431,-0.160282,0.361111,0.207843,LATERAL,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",52.1,MONITORAR_NO_RTD,Liquidez score 40.5 ≥ 30 — monitorar confirmação via RTD.,Tese de recuperação não se confirma — perda do prêmio pago. Moneyness DEEP_OTM aumenta risco de expiração sem valor.,2026-05-27,2026-05-22
VALE3,VALEF786W4,CALL,78.68,2026-06-26,30,CURTO,11.22,40441.0,40441.0,40441.0,4.0,0.0,0.0,0.056177,ITM,40.3,83.1,-0.00479,-0.047237,-0.011773,0.337119,-0.077589,0.664663,-0.15519,LATERAL,LATERALIDADE,Monitorar — Iron Condor futuro,52.1,MONITORAR_NO_RTD,Liquidez score 40.3 ≥ 30 — monitorar confirmação via RTD.,Ruptura da faixa lateral invalida estrutura Iron Condor.,2026-05-27,2026-05-22
PETR4,PETRF192,CALL,18.69,2026-06-19,23,CURTO,27.3,32760.0,32760.0,32760.0,1.0,0.0,0.0,1.379882,DEEP_ITM,23.7,44.48,-0.021773,-0.066918,0.176408,0.26737,-0.106468,0.524854,0.019934,BAIXA_MODERADA,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",52.1,AGUARDAR_LIQUIDEZ,Liquidez score 23.7 entre 10 e 30 — aguardar aumento de liquidez.,Recuperação inesperada do ativo antes do vencimento. Moneyness DEEP_ITM aumenta risco de expiração sem valor.,2026-05-27,2026-05-22
ENEV3,ENEVG237,CALL,23.75,2026-07-17,51,MEDIO,2.87,1447.5,1447.5,1447.5,1.5,0.0,0.12549,0.050947,ITM,6.9,24.96,-0.00399,-0.076582,0.139726,0.297968,-0.095324,0.896657,0.413965,LATERAL,PROTECAO_CARTEIRA,"Protective Put, Collar",52.1,DESCARTAR_ILIQUIDA,Liquidez score 6.9 < 10 — volume insuficiente para estrutura.,Decay temporal do prêmio caso o ativo não caia.,2026-05-27,2026-05-22
PETR4,PETRF517W4,CALL,51.19,2026-06-26,30,CURTO,0.59,2960.0,2960.0,2960.0,5.5,0.0,-0.453704,-0.13108,DEEP_OTM,23.8,44.48,-0.021773,-0.066918,0.176408,0.26737,-0.106468,0.524854,0.019934,BAIXA_MODERADA,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",52.1,AGUARDAR_LIQUIDEZ,Liquidez score 23.8 entre 10 e 30 — aguardar aumento de liquidez.,Recuperação inesperada do ativo antes do vencimento. Moneyness DEEP_OTM aumenta risco de expiração sem valor.,2026-05-27,2026-05-22
BPAC11,BPACF690,CALL,69.05,2026-06-19,23,CURTO,0.08,2114.8,1837.5,3082.53,5.6,-0.31394,-0.741935,-0.218972,DEEP_OTM,23.7,53.93,-0.010459,-0.130582,-0.128052,0.281294,-0.161797,0.401143,0.134169,BAIXA_MODERADA,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",52.1,AGUARDAR_LIQUIDEZ,Liquidez score 23.7 entre 10 e 30 — aguardar aumento de liquidez.,Tese de recuperação não se confirma — perda do prêmio pago. Moneyness DEEP_OTM aumenta risco de expiração sem valor.,2026-05-27,2026-05-22
PETR4,PETRG46,CALL,46.46,2026-07-17,51,MEDIO,5.19,5190.0,5190.0,5190.0,1.0,0.0,0.0,-0.042617,OTM,7.1,44.48,-0.021773,-0.066918,0.176408,0.26737,-0.106468,0.524854,0.019934,BAIXA_MODERADA,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",52.1,DESCARTAR_ILIQUIDA,Liquidez score 7.1 < 10 — volume insuficiente para estrutura.,Recuperação inesperada do ativo antes do vencimento.,2026-05-27,2026-05-22
SUZB3,SUZBR359,PUT,35.92,2026-06-19,23,CURTO,0.04,2042.6,1350.9,1238.14,5.6,0.649729,0.0,-0.160913,DEEP_OTM,23.6,41.7,0.0,-0.119324,-0.270086,0.231886,-0.292981,0.015834,-0.29182,LATERAL,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",52.1,AGUARDAR_LIQUIDEZ,Liquidez score 23.6 entre 10 e 30 — aguardar aumento de liquidez.,Tese de recuperação não se confirma — perda do prêmio pago. Moneyness DEEP_OTM aumenta risco de expiração sem valor.,2026-05-27,2026-05-22
PETR4,PETRS362,PUT,34.94,2026-07-17,51,MEDIO,0.1,810.6,595.3,807.35,60.8,0.004022,-0.411765,-0.273039,DEEP_OTM,40.5,44.48,-0.021773,-0.066918,0.176408,0.26737,-0.106468,0.524854,0.019934,BAIXA_MODERADA,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",52.1,MONITORAR_NO_RTD,Liquidez score 40.5 ≥ 30 — monitorar confirmação via RTD.,Recuperação inesperada do ativo antes do vencimento. Moneyness DEEP_OTM aumenta risco de expiração sem valor.,2026-05-27,2026-05-22
VALE3,VALEF820W2,CALL,82.0,2026-06-12,16,CURTO,3.0,2115.6,2023.33,2023.33,1.4,0.045601,-0.608355,0.013415,ATM,6.9,83.1,-0.00479,-0.047237,-0.011773,0.337119,-0.077589,0.664663,-0.15519,LATERAL,LATERALIDADE,Monitorar — Iron Condor futuro,52.1,DESCARTAR_ILIQUIDA,Liquidez score 6.9 < 10 — volume insuficiente para estrutura.,Ruptura da faixa lateral invalida estrutura Iron Condor.,2026-05-27,2026-05-22
PETR4,PETRL507,CALL,50.18,2026-12-18,205,EXTRA_LONGO,3.93,289104.2,289104.2,289104.2,3.4,0.0,-0.22332,-0.113591,DEEP_OTM,73.6,44.48,-0.021773,-0.066918,0.176408,0.26737,-0.106468,0.524854,0.019934,BAIXA_MODERADA,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",52.1,MONITORAR_NO_RTD,Liquidez score 73.6 ≥ 30 — monitorar confirmação via RTD.,Recuperação inesperada do ativo antes do vencimento. Moneyness DEEP_OTM aumenta risco de expiração sem valor.,2026-05-27,2026-05-22
VALE3,VALER104,PUT,104.68,2026-06-19,23,CURTO,21.2,76578.2,76578.2,76578.2,2.8,0.0,0.124072,0.206152,DEEP_ITM,57.1,83.1,-0.00479,-0.047237,-0.011773,0.337119,-0.077589,0.664663,-0.15519,LATERAL,LATERALIDADE,Monitorar — Iron Condor futuro,52.1,CANDIDATA_PROXIMO_PREGAO,Liquidez score 57.1 ≥ 50 com vencimento CURTO — candidata para próximo pregão.,Ruptura da faixa lateral invalida estrutura Iron Condor. Moneyness DEEP_ITM aumenta risco de expiração sem valor.,2026-05-27,2026-05-22
CPLE6,CPLER162,PUT,16.03,2026-06-19,23,CURTO,1.19,23684.0,12053.2,6584.11,2.4,2.597148,0.081818,0.110418,DEEP_ITM,23.8,14.26,0.024425,0.153722,0.142628,0.1588,-0.013149,0.627854,0.105696,ALTA_MODERADA,CONTINUACAO_ALTA,"Trava de Alta, Call Debit Spread",52.1,AGUARDAR_LIQUIDEZ,Liquidez score 23.8 entre 10 e 30 — aguardar aumento de liquidez.,Reversão de tendência antes do vencimento. Moneyness DEEP_ITM aumenta risco de expiração sem valor.,2026-05-27,2026-05-22
SUZB3,SUZBR701,PUT,70.17,2026-06-19,23,CURTO,27.21,29313.0,29313.0,29313.0,1.5,0.0,0.293866,0.405729,DEEP_ITM,23.6,41.7,0.0,-0.119324,-0.270086,0.231886,-0.292981,0.015834,-0.29182,LATERAL,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",52.1,AGUARDAR_LIQUIDEZ,Liquidez score 23.6 entre 10 e 30 — aguardar aumento de liquidez.,Tese de recuperação não se confirma — perda do prêmio pago. Moneyness DEEP_ITM aumenta risco de expiração sem valor.,2026-05-27,2026-05-22
BBAS3,BBASG25,CALL,24.76,2026-07-17,51,MEDIO,0.08,811.6,1085.5,1788.14,12.0,-0.546121,-0.111111,-0.154281,DEEP_OTM,40.5,20.94,0.011594,-0.105128,-0.208617,0.232023,-0.240754,0.141144,0.054066,LATERAL,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",52.1,MONITORAR_NO_RTD,Liquidez score 40.5 ≥ 30 — monitorar confirmação via RTD.,Tese de recuperação não se confirma — perda do prêmio pago. Moneyness DEEP_OTM aumenta risco de expiração sem valor.,2026-05-27,2026-05-22
PETR4,PETRG776,CALL,77.69,2026-07-17,51,MEDIO,0.01,800.0,800.0,800.0,15.0,0.0,0.0,-0.427468,DEEP_OTM,40.5,44.48,-0.021773,-0.066918,0.176408,0.26737,-0.106468,0.524854,0.019934,BAIXA_MODERADA,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",52.1,MONITORAR_NO_RTD,Liquidez score 40.5 ≥ 30 — monitorar confirmação via RTD.,Recuperação inesperada do ativo antes do vencimento. Moneyness DEEP_OTM aumenta risco de expiração sem valor.,2026-05-27,2026-05-22
ITUB4,ITUBT422,PUT,41.91,2026-08-21,86,MEDIO,2.88,18836.4,18836.4,18836.4,3.0,0.0,1.969072,0.059174,ITM,23.3,39.43,-0.006801,-0.124362,-0.187848,0.239625,-0.201337,0.143893,0.001642,LATERAL,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",52.0,AGUARDAR_LIQUIDEZ,Liquidez score 23.3 entre 10 e 30 — aguardar aumento de liquidez.,Tese de recuperação não se confirma — perda do prêmio pago.,2026-05-27,2026-05-22
ABEV3,ABEVF156W1,CALL,15.67,2026-06-05,9,CURTO,0.8,179.6,179.6,179.6,1.6,0.0,4.714286,0.027441,ITM,6.5,16.1,0.026131,0.073333,-0.004329,0.55048,-0.050147,0.374893,-0.181097,ALTA_MODERADA,CONTINUACAO_ALTA,"Trava de Alta, Call Debit Spread",52.0,DESCARTAR_ILIQUIDA,Liquidez score 6.5 < 10 — volume insuficiente para estrutura.,Reversão de tendência antes do vencimento.,2026-05-27,2026-05-22
PRIO3,PRIOF695W1,CALL,69.5,2026-06-05,9,CURTO,2.13,4260.0,4260.0,4260.0,1.0,0.0,0.0,-0.015827,ATM,6.6,68.4,-0.005814,0.090909,0.245221,0.348588,-0.051318,1.0,-0.089039,LATERAL,LATERALIDADE,Monitorar — Iron Condor futuro,52.0,DESCARTAR_ILIQUIDA,Liquidez score 6.6 < 10 — volume insuficiente para estrutura.,Ruptura da faixa lateral invalida estrutura Iron Condor.,2026-05-27,2026-05-22
ITUB4,ITUBT361,PUT,35.88,2026-08-21,86,MEDIO,0.42,147.2,196.0,196.0,1.6,-0.24898,0.05,-0.098941,OTM,6.5,39.43,-0.006801,-0.124362,-0.187848,0.239625,-0.201337,0.143893,0.001642,LATERAL,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",52.0,DESCARTAR_ILIQUIDA,Liquidez score 6.5 < 10 — volume insuficiente para estrutura.,Tese de recuperação não se confirma — perda do prêmio pago.,2026-05-27,2026-05-22
BPAC11,BPACJ537,CALL,53.19,2026-10-16,142,LONGO,9.31,2352.0,2352.0,2352.0,1.33,0.0,-0.353472,0.013912,ATM,6.7,53.93,-0.010459,-0.130582,-0.128052,0.281294,-0.161797,0.401143,0.134169,BAIXA_MODERADA,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",52.0,DESCARTAR_ILIQUIDA,Liquidez score 6.7 < 10 — volume insuficiente para estrutura.,Tese de recuperação não se confirma — perda do prêmio pago.,2026-05-27,2026-05-22
WEGE3,WEGEH609,CALL,60.96,2026-08-21,86,MEDIO,1.5,60000.0,60000.0,60000.0,1.0,0.0,0.0,-0.299049,DEEP_OTM,40.0,42.73,-0.009274,-0.098523,-0.168192,0.360012,-0.209143,0.203662,-0.266394,LATERAL,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",52.0,MONITORAR_NO_RTD,Liquidez score 40.0 ≥ 30 — monitorar confirmação via RTD.,Tese de recuperação não se confirma — perda do prêmio pago. Moneyness DEEP_OTM aumenta risco de expiração sem valor.,2026-05-27,2026-05-22
WEGE3,WEGEF487,CALL,48.78,2026-06-19,23,CURTO,0.18,1664.6,7135.8,17585.05,5.6,-0.90534,-0.5,-0.124026,DEEP_OTM,23.4,42.73,-0.009274,-0.098523,-0.168192,0.360012,-0.209143,0.203662,-0.266394,LATERAL,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",52.0,AGUARDAR_LIQUIDEZ,Liquidez score 23.4 entre 10 e 30 — aguardar aumento de liquidez.,Tese de recuperação não se confirma — perda do prêmio pago. Moneyness DEEP_OTM aumenta risco de expiração sem valor.,2026-05-27,2026-05-22
EGIE3,EGIEF372,CALL,36.75,2026-06-19,23,CURTO,0.03,3032.4,11587.5,13272.0,5.4,-0.771519,-0.7,-0.120816,DEEP_OTM,23.4,32.31,-0.007983,-0.120338,-0.041815,0.213873,-0.338181,0.090081,-0.329785,LATERAL,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",52.0,AGUARDAR_LIQUIDEZ,Liquidez score 23.4 entre 10 e 30 — aguardar aumento de liquidez.,Tese de recuperação não se confirma — perda do prêmio pago. Moneyness DEEP_OTM aumenta risco de expiração sem valor.,2026-05-27,2026-05-22
WEGE3,WEGEF338,CALL,33.78,2026-06-19,23,CURTO,9.51,22348.0,22348.0,22348.0,2.5,0.0,-0.476322,0.26495,DEEP_ITM,23.4,42.73,-0.009274,-0.098523,-0.168192,0.360012,-0.209143,0.203662,-0.266394,LATERAL,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",52.0,AGUARDAR_LIQUIDEZ,Liquidez score 23.4 entre 10 e 30 — aguardar aumento de liquidez.,Tese de recuperação não se confirma — perda do prêmio pago. Moneyness DEEP_ITM aumenta risco de expiração sem valor.,2026-05-27,2026-05-22
B3SA3,B3SAH157,CALL,15.64,2026-08-21,86,MEDIO,1.99,853.0,853.0,853.0,1.5,0.0,0.259494,0.065217,ITM,6.5,16.66,-0.002395,-0.126377,-0.061408,0.377431,-0.160282,0.361111,0.207843,LATERAL,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",52.0,DESCARTAR_ILIQUIDA,Liquidez score 6.5 < 10 — volume insuficiente para estrutura.,Tese de recuperação não se confirma — perda do prêmio pago.,2026-05-27,2026-05-22
PETR4,PETRH994,CALL,9.94,2026-08-21,86,MEDIO,35.19,59823.0,59823.0,59823.0,1.0,0.0,0.0,3.474849,DEEP_ITM,39.9,44.48,-0.021773,-0.066918,0.176408,0.26737,-0.106468,0.524854,0.019934,BAIXA_MODERADA,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",52.0,MONITORAR_NO_RTD,Liquidez score 39.9 ≥ 30 — monitorar confirmação via RTD.,Recuperação inesperada do ativo antes do vencimento. Moneyness DEEP_ITM aumenta risco de expiração sem valor.,2026-05-27,2026-05-22
GGBR4,GGBRF204,CALL,19.93,2026-06-19,23,CURTO,3.5,12334.0,35207.1,29560.57,4.0,-0.582755,-0.054054,0.204717,DEEP_ITM,23.4,24.01,0.028706,0.105433,0.115706,0.274542,-0.014368,0.574426,-0.382472,ALTA_MODERADA,CONTINUACAO_ALTA,"Trava de Alta, Call Debit Spread",52.0,AGUARDAR_LIQUIDEZ,Liquidez score 23.4 entre 10 e 30 — aguardar aumento de liquidez.,Reversão de tendência antes do vencimento. Moneyness DEEP_ITM aumenta risco de expiração sem valor.,2026-05-27,2026-05-22
